"dateOfActivity","description","imageStampURL","wbmURL","backupURL"
"2002-03-06","Vicious Rumor made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-06/20020606-2.png","https://web.archive.org/web/20020606170024/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-06/20020606-2.html"
"2002-03-06","Akasha made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-06/20020606-2.png","https://web.archive.org/web/20020606170024/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-06/20020606-2.html"
"2002-03-21","Salina made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-23","Dahl made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-23","Oliver Holmes made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-23","Akasha made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-24","Ursas made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-26","Loudogg made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-26","Stinkky Corpse made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-27","Astrior made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-03-27","Zagum_Archvile made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-03-27","Lector made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-03-27","Astrior made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-27","Zagum_Archvile made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-27","Lector made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-28","Zagum_Archvile made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-06/20020606-0.png","https://web.archive.org/web/20020606112557/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID2&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-06/20020606-0.html"
"2002-03-28","Zagum_Archvile made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-10/20021003-0.png","https://web.archive.org/web/20021003115019/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID2&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-10/20021003-0.html"
"2002-03-30","Dahl made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-03-31","Kharak made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-03-31","Adonis made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-03-31","Kharak made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-03-31","Adonis made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-01","Oliver Holmes made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-01","Oliver Holmes made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-02","Kankerfist made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-02","Wufnu_ made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-02","Bloodbane made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-02","Tib made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-02","Tib made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-02","Kankerfist made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-02","Wufnu_ made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-02","Bloodbane made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-02","Tib made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-02","Tib made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-03","Oliver Holmes made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-03","Zul'Dan made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-03","Zul'Dan made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-03","Desmond made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-03","barrison made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-06/20020606-0.png","https://web.archive.org/web/20020606112557/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID2&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-06/20020606-0.html"
"2002-04-03","Oliver Holmes made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-03","Zul'Dan made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-03","Desmond made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-03","barrison made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-10/20021003-0.png","https://web.archive.org/web/20021003115019/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID2&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-10/20021003-0.html"
"2002-04-04","Akasha made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-04","Loudogg made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-04","Shrikrull made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-06/20020606-0.png","https://web.archive.org/web/20020606112557/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID2&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-06/20020606-0.html"
"2002-04-04","Loudogg made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-04","Shrikrull made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-10/20021003-0.png","https://web.archive.org/web/20021003115019/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID2&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-10/20021003-0.html"
"2002-04-05","Excalibur made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-05","Excalibur made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-06","Stinkky Corpse made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-06","Stinkky Corpse made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-07","Oliver Holmes made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-07","Zagum_Archvile made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-07","myrias tanelorne made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-07","Aamadeus made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-06/20020606-0.png","https://web.archive.org/web/20020606112557/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID2&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-06/20020606-0.html"
"2002-04-07","Zagum_Archvile made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-07","myrias tanelorne made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-07","Aamadeus made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-10/20021003-0.png","https://web.archive.org/web/20021003115019/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID2&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-10/20021003-0.html"
"2002-04-08","Zagum_Archvile made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-08","Desmond made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-08","Zagum_Archvile made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-08","Desmond made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-10","Tib made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-10","Akasha made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-10","Tib made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-08/20020820-0.png","https://web.archive.org/web/20020820164328/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&mm=5&archive=","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-08/20020820-0.html"
"2002-04-11","Excalibur made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
"2002-04-11","Khaell made a forum post","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/timestamps/2002/2002-04/20020413-0.png","https://web.archive.org/web/20020413231801/http://www.undeadlords.net/cgi-bin/dcforum/dcboard.cgi?az=list&forum=DCForumID9&conf=DCConfID1","https://github.com/Undead-Lords/udl-wbm-forum-archive/blob/main/archive/backups/2002/2002-04/20020413-0.html"
